No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
344,3P-5f,12821.59717764,97492.59133,105291.93166,4,6,0.67887E-12*,
345,3P-6f,10941.10211154,97492.59133,106632.43839,4,6,0.30984E-12*,
346,3P-7f,10052.14009376,97492.59133,107440.72169,4,6,0.15710E-12*,
347,3P-8f,9548.60200371,97492.59133,107965.32859,4,6,0.88133E-13*,
348,3P-9f,9231.55945842,97492.59133,108324.99732,4,6,0.53710E-13*,
349,3P-10f,9017.39690029,97492.59133,108582.26622,4,6,0.34959E-13*,
350,3P-11f,8865.22876539,97492.59133,108772.61609,4,6,0.23979E-13*,
351,3P-12f,8752.88735371,97492.59133,108917.39277,4,6,0.17156E-13*,
352,3P-13f,8667.41019482,97492.59133,109030.06305,4,6,0.12703E-13*,
353,3P-14f,8600.76543882,97492.59133,109119.46346,4,6,0.96758E-14*,
354,3P-15f,8547.74217801,97492.59133,109191.58715,4,6,0.75467E-14*,
355,3P-16f,8504.83057228,97492.59133,109250.61510,4,6,0.60048E-14*,
356,3P-17f,8469.59164200,97492.59133,109299.53601,4,6,0.48595E-14*,
357,3P-18f,8440.28519260,97492.59133,109340.53221,4,6,0.39902E-14*,
358,3P-19f,8415.64113371,97492.59133,109375.22730,4,6,0.33245E-14*,
359,3P-20f,8394.71404076,97492.59133,109404.84939,4,6,0.27995E-14*,
360,3P-21f,8376.78788952,97492.59133,109430.34138,4,6,0.24162E-14*,
361,3P-22f,8361.31202961,97492.59133,109452.43682,4,6,0.21656E-14*,
362,3P-23f,8347.85716788,97492.59133,109471.71340,4,6,0.16401E-14*,
363,3P-24f,8336.08449376,97492.59133,109488.63097,4,6,0.10404E-14*,
364,3P-25f,8325.72362995,97492.59133,109503.55932,4,6,0.69255E-15*,
365,3d-4S,18756.34507032,97492.59133,102824.12045,4,2,0.67846E-14*,
366,3d-5S,12821.64838647,97492.59133,105291.90051,4,2,0.33838E-14*,
367,3d-6S,10941.12369086,97492.59133,106632.42037,4,2,0.15901E-14*,
368,3d-7S,10052.15156451,97492.59133,107440.71033,4,2,0.82328E-15*,
369,3d-8S,9548.60893761,97492.59133,107965.32099,4,2,0.46964E-15*,
370,3d-9S,9231.56401030,97492.59133,108324.99198,4,2,0.29014E-15*,
371,3d-10S,9017.40006643,97492.59133,108582.26233,4,2,0.19098E-15*,
372,3d-11S,8865.23106455,97492.59133,108772.61317,4,2,0.13226E-15*,
373,3d-12S,8752.88908005,97492.59133,108917.39051,4,2,0.95379E-16*,
374,3d-13S,8667.41152624,97492.59133,109030.06128,4,2,0.71101E-16*,
375,3d-14S,8600.76648851,97492.59133,109119.46204,4,2,0.54459E-16*,
376,3d-15S,8547.74302095,97492.59133,109191.58600,4,2,0.42609E-16*,
377,3d-16S,8504.83125988,97492.59133,109250.61415,4,2,0.34055E-16*,
378,3d-17S,8469.59221052,97492.59133,109299.53522,4,2,0.27651E-16*,
379,3d-18S,8440.28566822,97492.59133,109340.53155,4,2,0.22897E-16*,
380,3d-19S,8415.64153576,97492.59133,109375.22673,4,2,0.17744E-16*,
381,3d-20S,8394.71438375,97492.59133,109404.84890,4,2,0.17353E-16*,
382,3d-21S,8376.78818455,97492.59133,109430.34095,4,2,0.13287E-16*,
383,3d-22S,8361.31228526,97492.59133,109452.43646,4,2,0.14450E-16*,
384,3d-23S,8347.85739089,97492.59133,109471.71308,4,2,0.53711E-19*,
385,3d-24S,8336.08468949,97492.59133,109488.63069,4,2,0.85372E-19*,
386,3d-25S,8325.72380269,97492.59133,109503.55907,4,2,0.75742E-15*,
387,3d-4d,18756.18454419,97492.59133,102824.16609,4,4,0.18230E-10*,
388,3d-5d,12821.60997960,97492.59133,105291.92388,4,4,0.18800E-10*,
389,3d-6d,10941.10750628,97492.59133,106632.43389,4,4,0.14295E-10*,
390,3d-7d,10052.14296140,97492.59133,107440.71885,4,4,0.10367E-10*,
391,3d-8d,9548.60373716,97492.59133,107965.32669,4,4,0.75545E-11*,
392,3d-9d,9231.56059638,97492.59133,108324.99599,4,4,0.56034E-11*,
393,3d-10d,9017.39769181,97492.59133,108582.26525,4,4,0.42416E-11*,
394,3d-11d,8865.22934018,97492.59133,108772.61536,4,4,0.32744E-11*,
395,3d-12d,8752.88778529,97492.59133,108917.39220,4,4,0.25737E-11*,
396,3d-13d,8667.41052767,97492.59133,109030.06261,4,4,0.20560E-11*,
397,3d-14d,8600.76570124,97492.59133,109119.46311,4,4,0.16663E-11*,
398,3d-15d,8547.74238875,97492.59133,109191.58686,4,4,0.13681E-11*,
399,3d-16d,8504.83074418,97492.59133,109250.61486,4,4,0.11362E-11*,
400,3d-17d,8469.59178413,97492.59133,109299.53582,4,4,0.95345E-12*,
401,3d-18d,8440.28531150,97492.59133,109340.53205,4,4,0.80759E-12*,
402,3d-19d,8415.64123422,97492.59133,109375.22715,4,4,0.68982E-12*,
403,3d-20d,8394.71412651,97492.59133,109404.84927,4,4,0.59377E-12*,
404,3d-21d,8376.78796328,97492.59133,109430.34127,4,4,0.51459E-12*,
405,3d-22d,8361.31209352,97492.59133,109452.43673,4,4,0.44888E-12*,
406,3d-23d,8347.85722363,97492.59133,109471.71332,4,4,0.39403E-12*,
407,3d-24d,8336.08454269,97492.59133,109488.63090,4,4,0.34743E-12*,
408,3d-25d,8325.72367314,97492.59133,109503.55926,4,4,0.30620E-12*,
409,3d-3D,2773719066.2711,97492.59133,97492.62738,4,6,0.50615E-15*,
410,3d-4D,18756.13103732,97492.59133,102824.18129,4,6,0.14303E-10*,
411,3d-5D,12821.59717764,97492.59133,105291.93166,4,6,0.85622E-11*,
412,3d-6D,10941.10211154,97492.59133,106632.43839,4,6,0.52247E-11*,
413,3d-7D,10052.14009376,97492.59133,107440.72169,4,6,0.33744E-11*,
414,3d-8D,9548.60200371,97492.59133,107965.32859,4,6,0.22932E-11*,
415,3d-9D,9231.55945842,97492.59133,108324.99732,4,6,0.16251E-11*,
416,3d-10D,9017.39690029,97492.59133,108582.26622,4,6,0.11918E-11*,
417,3d-11D,8865.22876539,97492.59133,108772.61609,4,6,0.89927E-12*,
418,3d-12D,8752.88735371,97492.59133,108917.39277,4,6,0.69484E-12*,
419,3d-13D,8667.41019482,97492.59133,109030.06305,4,6,0.54782E-12*,
420,3d-14D,8600.76543882,97492.59133,109119.46346,4,6,0.43943E-12*,
421,3d-15D,8547.74217801,97492.59133,109191.58715,4,6,0.35780E-12*,
422,3d-16D,8504.83057228,97492.59133,109250.61510,4,6,0.29517E-12*,
423,3d-17D,8469.59164200,97492.59133,109299.53601,4,6,0.24632E-12*,
424,3d-18D,8440.28519260,97492.59133,109340.53221,4,6,0.20768E-12*,
425,3d-19D,8415.64113371,97492.59133,109375.22730,4,6,0.17671E-12*,
426,3d-20D,8394.71404076,97492.59133,109404.84939,4,6,0.15155E-12*,
427,3d-21D,8376.78788952,97492.59133,109430.34138,4,6,0.13098E-12*,
428,3d-22D,8361.31202961,97492.59133,109452.43682,4,6,0.11411E-12*,
429,3d-23D,8347.85716788,97492.59133,109471.71340,4,6,0.99316E-13*,
430,3d-24D,8336.08449376,97492.59133,109488.63097,4,6,0.86998E-13*,
431,3d-25D,8325.72362995,97492.59133,109503.55932,4,6,0.76874E-13*,
432,3D-4d,18756.31137637,97492.62738,102824.16609,6,4,0.54414E-10*,
433,3D-5d,12821.66924820,97492.62738,105291.92388,6,4,0.40591E-10*,
434,3D-6d,10941.15066433,97492.62738,106632.43389,6,4,0.27353E-10*,
435,3D-7d,10052.17939117,97492.62738,107440.71885,6,4,0.18660E-10*,
436,3D-8d,9548.63660860,97492.62738,107965.32669,6,4,0.13116E-10*,
437,3D-9d,9231.59132119,97492.62738,108324.99599,6,4,0.95049E-11*,
438,3D-10d,9017.42700759,97492.62738,108582.26525,6,4,0.70810E-11*,
439,3D-11d,8865.25767489,97492.62738,108772.61536,6,4,0.54042E-11*,
440,3D-12d,8752.91540643,97492.62738,108917.39220,6,4,0.42116E-11*,
441,3D-13d,8667.43761197,97492.62738,109030.06261,6,4,0.33425E-11*,
442,3D-14d,8600.79237063,97492.62738,109119.46311,6,4,0.26952E-11*,
443,3D-15d,8547.76873032,97492.62738,109191.58686,6,4,0.22037E-11*,
444,3D-16d,8504.85682193,97492.62738,109250.61486,6,4,0.18242E-11*,
445,3D-17d,8469.61764623,97492.62738,109299.53582,6,4,0.15266E-11*,
446,3D-18d,8440.31099494,97492.62738,109340.53205,6,4,0.12901E-11*,
447,3D-19d,8415.66676789,97492.62738,109375.22715,6,4,0.10999E-11*,
448,3D-20d,8394.73953335,97492.62738,109404.84927,6,4,0.94514E-12*,
449,3D-21d,8376.81326173,97492.62738,109430.34127,6,4,0.81808E-12*,
450,3D-22d,8361.33729858,97492.62738,109452.43673,6,4,0.71270E-12*,
451,3D-23d,8347.88234763,97492.62738,109471.71332,6,4,0.62444E-12*,
452,3D-24d,8336.10959588,97492.62738,109488.63090,6,4,0.55043E-12*,
453,3D-25d,8325.74866409,97492.62738,109503.55926,6,4,0.48923E-12*,
454,3D-4D,18756.25786878,97492.62738,102824.18129,6,6,0.60629E-10*,
455,3D-5D,12821.65644612,97492.62738,105291.93166,6,6,0.62524E-10*,
456,3D-6D,10941.14526955,97492.62738,106632.43839,6,6,0.47541E-10*,
457,3D-7D,10052.17652351,97492.62738,107440.72169,6,6,0.34479E-10*,
458,3D-8D,9548.63487514,97492.62738,107965.32859,6,6,0.25124E-10*,
459,3D-9D,9231.59018323,97492.62738,108324.99732,6,6,0.18636E-10*,
460,3D-10D,9017.42621606,97492.62738,108582.26622,6,6,0.14106E-10*,
461,3D-11D,8865.25710011,97492.62738,108772.61609,6,6,0.10890E-10*,
462,3D-12D,8752.91497485,97492.62738,108917.39277,6,6,0.85596E-11*,
463,3D-13D,8667.43727911,97492.62738,109030.06305,6,6,0.68377E-11*,
464,3D-14D,8600.79210821,97492.62738,109119.46346,6,6,0.55418E-11*,
465,3D-15D,8547.76851959,97492.62738,109191.58715,6,6,0.45498E-11*,
466,3D-16D,8504.85665003,97492.62738,109250.61510,6,6,0.37787E-11*,
467,3D-17D,8469.61750410,97492.62738,109299.53601,6,6,0.31710E-11*,
468,3D-18D,8440.31087603,97492.62738,109340.53221,6,6,0.26858E-11*,
469,3D-19D,8415.66666738,97492.62738,109375.22730,6,6,0.22941E-11*,
470,3D-20D,8394.73944760,97492.62738,109404.84939,6,6,0.19748E-11*,
471,3D-21D,8376.81318797,97492.62738,109430.34138,6,6,0.17117E-11*,
472,3D-22D,8361.33723467,97492.62738,109452.43682,6,6,0.14922E-11*,
473,3D-23D,8347.88229188,97492.62738,109471.71340,6,6,0.13126E-11*,
474,3D-24D,8336.10954695,97492.62738,109488.63097,6,6,0.11604E-11*,
475,3D-25D,8325.74862091,97492.62738,109503.55932,6,6,0.10293E-11*,
476,4S-5S,40522.24979943,102824.12045,105291.90051,2,2,0.73523E-12,
477,4S-6S,26258.43612596,102824.12045,106632.42037,2,2,0.11918E-11,
478,4S-7S,21661.01010014,102824.12045,107440.71033,2,2,0.11805E-11,
479,4S-8S,19450.70988071,102824.12045,107965.32099,2,2,0.10181E-11,
480,4S-9S,18178.93755508,102824.12045,108324.99198,2,2,0.83773E-12,
481,4S-10S,17366.71345977,102824.12045,108582.26233,2,2,0.67965E-12,
482,4S-11S,16810.98133921,102824.12045,108772.61317,2,2,0.55098E-12,
483,4S-12S,16411.54897940,102824.12045,108917.39051,2,2,0.44894E-12,
484,4S-13S,16113.59225852,102824.12045,109030.06128,2,2,0.36855E-12,
485,4S-14S,15884.76154540,102824.12045,109119.46204,2,2,0.30511E-12,
486,4S-15S,15704.83567663,102824.12045,109191.58600,2,2,0.25475E-12,
487,4S-16S,15560.58479019,102824.12045,109250.61415,2,2,0.21448E-12,
488,4S-17S,15443.02621737,102824.12045,109299.53522,2,2,0.18201E-12,
489,4S-18S,15345.87038662,102824.12045,109340.53155,2,2,0.15561E-12,
490,4S-19S,15264.59743336,102824.12045,109375.22673,2,2,0.13389E-12,
491,4S-20S,15195.88610243,102824.12045,109404.84890,2,2,0.11612E-12,
492,4S-21S,15137.24829485,102824.12045,109430.34095,2,2,0.10114E-12,
493,4S-22S,15086.78824836,102824.12045,109452.43646,2,2,0.88814E-13,
494,4S-23S,15043.03974254,102824.12045,109471.71308,2,2,0.77221E-13,
495,4S-24S,15004.85355041,102824.12045,109488.63069,2,2,0.68361E-13,
496,4S-25S,14971.31806407,102824.12045,109503.55907,2,2,0.53212E-13,
497,4S-4d,2191527817.0712,102824.12045,102824.16609,2,4,0.11842E-27*,
498,4S-5d,40521.86617572,102824.12045,105291.92388,2,4,0.94034E-14*,
499,4S-6d,26258.34290482,102824.12045,106632.43389,2,4,0.19517E-13*,
500,4S-7d,21660.97015223,102824.12045,107440.71885,2,4,0.20948E-13*,
501,4S-8d,19450.68830168,102824.12045,107965.32669,2,4,0.18727E-13*,
502,4S-9d,18178.92431654,102824.12045,108324.99599,2,4,0.15708E-13*,
503,4S-10d,17366.70465200,102824.12045,108582.26525,2,4,0.12890E-13*,
504,4S-11d,16810.97513854,102824.12045,108772.61536,2,4,0.10527E-13*,
505,4S-12d,16411.54442757,102824.12045,108917.39220,2,4,0.86199E-14*,
506,4S-13d,16113.58880720,102824.12045,109030.06261,2,4,0.71015E-14*,
507,4S-14d,15884.75886000,102824.12045,109119.46311,2,4,0.58945E-14*,
508,4S-15d,15704.83354249,102824.12045,109191.58686,2,4,0.49315E-14*,
509,4S-16d,15560.58306387,102824.12045,109250.61486,2,4,0.41585E-14*,
510,4S-17d,15443.02479979,102824.12045,109299.53582,2,4,0.35328E-14*,
511,4S-18d,15345.86920740,102824.12045,109340.53205,2,4,0.30237E-14*,
512,4S-19d,15264.59644129,102824.12045,109375.22715,2,4,0.26049E-14*,
513,4S-20d,15195.88525950,102824.12045,109404.84927,2,4,0.22636E-14*,
514,4S-21d,15137.24757230,102824.12045,109430.34127,2,4,0.19620E-14*,
515,4S-22d,15086.78762412,102824.12045,109452.43673,2,4,0.17266E-14*,
516,4S-23d,15043.03919939,102824.12045,109471.71332,2,4,0.15738E-14*,
517,4S-24d,15004.85307479,102824.12045,109488.63090,2,4,0.13570E-14*,
518,4S-25d,14971.31764515,102824.12045,109503.55926,2,4,0.77874E-15*,
519,4p-5p,40522.24979943,102824.12045,105291.90051,2,2,0.24447E-12,
520,4p-6p,26258.43612596,102824.12045,106632.42037,2,2,0.38263E-12,
521,4p-7p,21661.01010014,102824.12045,107440.71033,2,2,0.37170E-12,
522,4p-8p,19450.70988071,102824.12045,107965.32099,2,2,0.31666E-12,
523,4p-9p,18178.93755508,102824.12045,108324.99198,2,2,0.25845E-12,
524,4p-10p,17366.71345977,102824.12045,108582.26233,2,2,0.20848E-12,
525,4p-11p,16810.98133921,102824.12045,108772.61317,2,2,0.16831E-12,
526,4p-12p,16411.54897940,102824.12045,108917.39051,2,2,0.13670E-12,
527,4p-13p,16113.59225852,102824.12045,109030.06128,2,2,0.11195E-12,
528,4p-14p,15884.76154540,102824.12045,109119.46204,2,2,0.92499E-13,
529,4p-15p,15704.83567663,102824.12045,109191.58600,2,2,0.77114E-13,
530,4p-16p,15560.58479019,102824.12045,109250.61415,2,2,0.64841E-13,
531,4p-17p,15443.02621737,102824.12045,109299.53522,2,2,0.54965E-13,
532,4p-18p,15345.87038662,102824.12045,109340.53155,2,2,0.46951E-13,
533,4p-19p,15264.59743336,102824.12045,109375.22673,2,2,0.40425E-13,
534,4p-20p,15195.88610243,102824.12045,109404.84890,2,2,0.34926E-13,
535,4p-21p,15137.24829485,102824.12045,109430.34095,2,2,0.30423E-13,
536,4p-22p,15086.78824836,102824.12045,109452.43646,2,2,0.26665E-13,
537,4p-23p,15043.03974254,102824.12045,109471.71308,2,2,0.23882E-13,
538,4p-24p,15004.85355041,102824.12045,109488.63069,2,2,0.22530E-13,
539,4p-25p,14971.31806407,102824.12045,109503.55907,2,2,0.17136E-13,
540,4p-4P,2191527817.0712,102824.12045,102824.16609,2,4,0.85516E-15*,
541,4p-5P,40521.86617572,102824.12045,105291.92388,2,4,0.20993E-10*,
542,4p-6P,26258.34290482,102824.12045,106632.43389,2,4,0.17986E-10*,
543,4p-7P,21660.97015223,102824.12045,107440.71885,2,4,0.13429E-10*,
544,4p-8P,19450.68830168,102824.12045,107965.32669,2,4,0.98840E-11*,
545,4p-9P,18178.92431654,102824.12045,108324.99599,2,4,0.73610E-11*,
546,4p-10P,17366.70465200,102824.12045,108582.26525,2,4,0.55820E-11*,
547,4p-11P,16810.97513854,102824.12045,108772.61536,2,4,0.43127E-11*,
548,4p-12P,16411.54442757,102824.12045,108917.39220,2,4,0.33910E-11*,
549,4p-13P,16113.58880720,102824.12045,109030.06261,2,4,0.27092E-11*,
550,4p-14P,15884.75886000,102824.12045,109119.46311,2,4,0.21958E-11*,
551,4p-15P,15704.83354249,102824.12045,109191.58686,2,4,0.18027E-11*,
552,4p-16P,15560.58306387,102824.12045,109250.61486,2,4,0.14971E-11*,
553,4p-17P,15443.02479979,102824.12045,109299.53582,2,4,0.12562E-11*,
554,4p-18P,15345.86920740,102824.12045,109340.53205,2,4,0.10640E-11*,
555,4p-19P,15264.59644129,102824.12045,109375.22715,2,4,0.90877E-12*,
556,4p-20P,15195.88525950,102824.12045,109404.84927,2,4,0.78205E-12*,
557,4p-21P,15137.24757230,102824.12045,109430.34127,2,4,0.67795E-12*,
558,4p-22P,15086.78762412,102824.12045,109452.43673,2,4,0.59150E-12*,
559,4p-23P,15043.03919939,102824.12045,109471.71332,2,4,0.51877E-12*,
560,4p-24P,15004.85307479,102824.12045,109488.63090,2,4,0.45737E-12*,
561,4p-25P,14971.31764515,102824.12045,109503.55926,2,4,0.40913E-12*,
562,4P-5p,40522.99908633,102824.16609,105291.90051,4,2,0.51535E-10*,
563,4P-6p,26258.75075292,102824.16609,106632.42037,4,2,0.47231E-10*,
564,4P-7p,21661.22419918,102824.16609,107440.71033,4,2,0.36538E-10*,
565,4P-8p,19450.88251528,102824.16609,107965.32099,4,2,0.27477E-10*,
566,4P-9p,18179.08835240,102824.16609,108324.99198,4,2,0.20756E-10*,
567,4P-10p,17366.85108299,102824.16609,108582.26233,4,2,0.15896E-10*,
568,4P-11p,16811.11029548,102824.16609,108772.61317,4,2,0.12370E-10*,
569,4P-12p,16411.67188040,102824.16609,108917.39051,4,2,0.97786E-11*,
570,4P-13p,16113.71073740,102824.16609,109030.06128,4,2,0.78451E-11*,
571,4P-14p,15884.87668310,102824.16609,109119.46204,4,2,0.63792E-11*,
572,4P-15p,15704.94822078,102824.16609,109191.58600,4,2,0.52509E-11*,
573,4P-16p,15560.69527636,102824.16609,109250.61415,4,2,0.43701E-11*,
574,4P-17p,15443.13504042,102824.16609,109299.53522,4,2,0.36734E-11*,
575,4P-18p,15345.97784471,102824.16609,109340.53155,4,2,0.31158E-11*,
576,4P-19p,15264.70375624,102824.16609,109375.22673,4,2,0.26643E-11*,
577,4P-20p,15195.99147027,102824.16609,109404.84890,4,2,0.22960E-11*,
578,4P-21p,15137.35285107,102824.16609,109430.34095,4,2,0.19917E-11*,
579,4P-22p,15086.89210867,102824.16609,109452.43646,4,2,0.17385E-11*,
580,4P-23p,15043.14300137,102824.16609,109471.71308,4,2,0.15240E-11*,
581,4P-24p,15004.95628566,102824.16609,109488.63069,4,2,0.13373E-11*,
582,4P-25p,14971.42034062,102824.16609,109503.55907,4,2,0.12024E-11*,
583,4P-5P,40522.61544844,102824.16609,105291.92388,4,4,0.17601E-11*,
584,4P-6P,26258.65752954,102824.16609,106632.43389,4,4,0.27549E-11*,
585,4P-7P,21661.18425047,102824.16609,107440.71885,4,4,0.26761E-11*,
586,4P-8P,19450.86093587,102824.16609,107965.32669,4,4,0.22798E-11*,
587,4P-9P,18179.07511364,102824.16609,108324.99599,4,4,0.18608E-11*,
588,4P-10P,17366.84227508,102824.16609,108582.26525,4,4,0.15010E-11*,
589,4P-11P,16811.10409472,102824.16609,108772.61536,4,4,0.12118E-11*,
590,4P-12P,16411.66732850,102824.16609,108917.39220,4,4,0.98421E-12*,
591,4P-13P,16113.70728603,102824.16609,109030.06261,4,4,0.80600E-12*,
592,4P-14P,15884.87399767,102824.16609,109119.46311,4,4,0.66597E-12*,
593,4P-15P,15704.94608661,102824.16609,109191.58686,4,4,0.55519E-12*,
594,4P-16P,15560.69355002,102824.16609,109250.61486,4,4,0.46684E-12*,
595,4P-17P,15443.13362282,102824.16609,109299.53582,4,4,0.39574E-12*,
596,4P-18P,15345.97666547,102824.16609,109340.53205,4,4,0.33803E-12*,
597,4P-19P,15264.70276416,102824.16609,109375.22715,4,4,0.29077E-12*,
598,4P-20P,15195.99062733,102824.16609,109404.84927,4,4,0.25188E-12*,
599,4P-21P,15137.35212852,102824.16609,109430.34127,4,4,0.21926E-12*,
600,4P-22P,15086.89148441,102824.16609,109452.43673,4,4,0.19192E-12*,
601,4P-23P,15043.14245822,102824.16609,109471.71332,4,4,0.16920E-12*,
602,4P-24P,15004.95581004,102824.16609,109488.63090,4,4,0.14995E-12*,
603,4P-25P,14971.41992169,102824.16609,109503.55926,4,4,0.12956E-12*,
604,4P-4f,6574734196.2897,102824.16609,102824.18129,4,6,0.12529E-29*,
605,4P-5f,40522.48757351,102824.16609,105291.93166,4,6,0.37125E-13*,
606,4P-6f,26258.62645587,102824.16609,106632.43839,4,6,0.46392E-13*,
607,4P-7f,21661.17093454,102824.16609,107440.72169,4,6,0.37523E-13*,
608,4P-8f,19450.85374289,102824.16609,107965.32859,4,6,0.27993E-13*,
609,4P-9f,18179.07070080,102824.16609,108324.99732,4,6,0.20740E-13*,
610,4P-10f,17366.83933917,102824.16609,108582.26622,4,6,0.15567E-13*,
611,4P-11f,16811.10202784,102824.16609,108772.61609,4,6,0.11897E-13*,
612,4P-12f,16411.66581123,102824.16609,108917.39277,4,6,0.92600E-14*,
613,4P-13f,16113.70613559,102824.16609,109030.06305,4,6,0.73321E-14*,
614,4P-14f,15884.87310254,102824.16609,109119.46346,4,6,0.58966E-14*,
615,4P-15f,15704.94537523,102824.16609,109191.58715,4,6,0.48087E-14*,
616,4P-16f,15560.69297458,102824.16609,109250.61510,4,6,0.39707E-14*,
617,4P-17f,15443.13315029,102824.16609,109299.53601,4,6,0.33150E-14*,
618,4P-18f,15345.97627240,102824.16609,109340.53221,4,6,0.27951E-14*,
619,4P-19f,15264.70243347,102824.16609,109375.22730,4,6,0.23808E-14*,
620,4P-20f,15195.99034635,102824.16609,109404.84939,4,6,0.20438E-14*,
621,4P-21f,15137.35188767,102824.16609,109430.34138,4,6,0.17852E-14*,
622,4P-22f,15086.89127633,102824.16609,109452.43682,4,6,0.16024E-14*,
623,4P-23f,15043.14227717,102824.16609,109471.71340,4,6,0.12797E-14*,
624,4P-24f,15004.95565150,102824.16609,109488.63097,4,6,0.91390E-15*,
625,4P-25f,14971.41978205,102824.16609,109503.55932,4,6,0.67871E-15*,
626,4d-5S,40522.99908633,102824.16609,105291.90051,4,2,0.79322E-15*,
627,4d-6S,26258.75075292,102824.16609,106632.42037,4,2,0.67154E-15*,
628,4d-7S,21661.22419918,102824.16609,107440.71033,4,2,0.44835E-15*,
629,4d-8S,19450.88251528,102824.16609,107965.32099,4,2,0.29748E-15*,
630,4d-9S,18179.08835240,102824.16609,108324.99198,4,2,0.20365E-15*,
631,4d-10S,17366.85108299,102824.16609,108582.26233,4,2,0.14445E-15*,
632,4d-11S,16811.11029548,102824.16609,108772.61317,4,2,0.10584E-15*,
633,4d-12S,16411.67188040,102824.16609,108917.39051,4,2,0.79779E-16*,
634,4d-13S,16113.71073740,102824.16609,109030.06128,4,2,0.61581E-16*,
635,4d-14S,15884.87668310,102824.16609,109119.46204,4,2,0.48539E-16*,
636,4d-15S,15704.94822078,102824.16609,109191.58600,4,2,0.38961E-16*,
637,4d-16S,15560.69527636,102824.16609,109250.61415,4,2,0.31735E-16*,
638,4d-17S,15443.13504042,102824.16609,109299.53522,4,2,0.26214E-16*,
639,4d-18S,15345.97784471,102824.16609,109340.53155,4,2,0.21809E-16*,
640,4d-19S,15264.70375624,102824.16609,109375.22673,4,2,0.18940E-16*,
641,4d-20S,15195.99147027,102824.16609,109404.84890,4,2,0.15230E-16*,
642,4d-21S,15137.35285107,102824.16609,109430.34095,4,2,0.13421E-16*,
643,4d-22S,15086.89210867,102824.16609,109452.43646,4,2,0.11520E-16*,
644,4d-23S,15043.14300137,102824.16609,109471.71308,4,2,0.21177E-16*,
645,4d-24S,15004.95628566,102824.16609,109488.63069,4,2,0.13795E-16*,
646,4d-25S,14971.42034062,102824.16609,109503.55907,4,2,0.17438E-15*,
647,4d-5d,40522.61544844,102824.16609,105291.92388,4,4,0.87195E-12*,
648,4d-6d,26258.65752954,102824.16609,106632.43389,4,4,0.12506E-11*,
649,4d-7d,21661.18425047,102824.16609,107440.71885,4,4,0.11577E-11*,
650,4d-8d,19450.86093587,102824.16609,107965.32669,4,4,0.95737E-12*,
651,4d-9d,18179.07511364,102824.16609,108324.99599,4,4,0.76608E-12*,
652,4d-10d,17366.84227508,102824.16609,108582.26525,4,4,0.60945E-12*,
653,4d-11d,16811.10409472,102824.16609,108772.61536,4,4,0.48705E-12*,
654,4d-12d,16411.66732850,102824.16609,108917.39220,4,4,0.39259E-12*,
655,4d-13d,16113.70728603,102824.16609,109030.06261,4,4,0.31962E-12*,
656,4d-14d,15884.87399767,102824.16609,109119.46311,4,4,0.26286E-12*,
657,4d-15d,15704.94608661,102824.16609,109191.58686,4,4,0.21833E-12*,
658,4d-16d,15560.69355002,102824.16609,109250.61486,4,4,0.18302E-12*,
659,4d-17d,15443.13362282,102824.16609,109299.53582,4,4,0.15476E-12*,
660,4d-18d,15345.97666547,102824.16609,109340.53205,4,4,0.13192E-12*,
661,4d-19d,15264.70276416,102824.16609,109375.22715,4,4,0.11328E-12*,
662,4d-20d,15195.99062733,102824.16609,109404.84927,4,4,0.97949E-13*,
663,4d-21d,15137.35212852,102824.16609,109430.34127,4,4,0.85209E-13*,
664,4d-22d,15086.89148441,102824.16609,109452.43673,4,4,0.74576E-13*,
665,4d-23d,15043.14245822,102824.16609,109471.71332,4,4,0.65686E-13*,
