No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
357,3P-19P,8415.64123422,97492.59133,109375.22715,4,4,0.13903E-01*,
358,3P-20P,8394.71412651,97492.59133,109404.84927,4,4,0.11924E-01*,
359,3P-21P,8376.78796328,97492.59133,109430.34127,4,4,0.10303E-01*,
360,3P-22P,8361.31209352,97492.59133,109452.43673,4,4,0.89624E-02*,
361,3P-23P,8347.85722363,97492.59133,109471.71332,4,4,0.78450E-02*,
362,3P-24P,8336.08454269,97492.59133,109488.63090,4,4,0.69057E-02*,
363,3P-25P,8325.72367314,97492.59133,109503.55926,4,4,0.61107E-02*,
364,3P-4f,18756.13103732,97492.59133,102824.18129,4,6,1.2853*,
365,3P-5f,12821.59717764,97492.59133,105291.93166,4,6,0.57343E-02*,
366,3P-6f,10941.10211154,97492.59133,106632.43839,4,6,0.26452E-01*,
367,3P-7f,10052.14009376,97492.59133,107440.72169,4,6,0.47988E-01*,
368,3P-8f,9548.60200371,97492.59133,107965.32859,4,6,0.49694E-01*,
369,3P-9f,9231.55945842,97492.59133,108324.99732,4,6,0.44293E-01*,
370,3P-10f,9017.39690029,97492.59133,108582.26622,4,6,0.37468E-01*,
371,3P-11f,8865.22876539,97492.59133,108772.61609,4,6,0.31127E-01*,
372,3P-12f,8752.88735371,97492.59133,108917.39277,4,6,0.25758E-01*,
373,3P-13f,8667.41019482,97492.59133,109030.06305,4,6,0.21367E-01*,
374,3P-14f,8600.76543882,97492.59133,109119.46346,4,6,0.17819E-01*,
375,3P-15f,8547.74217801,97492.59133,109191.58715,4,6,0.14958E-01*,
376,3P-16f,8504.83057228,97492.59133,109250.61510,4,6,0.12644E-01*,
377,3P-17f,8469.59164200,97492.59133,109299.53601,4,6,0.10763E-01*,
378,3P-18f,8440.28519260,97492.59133,109340.53221,4,6,0.92242E-02*,
379,3P-19f,8415.64113371,97492.59133,109375.22730,4,6,0.79565E-02*,
380,3P-20f,8394.71404076,97492.59133,109404.84939,4,6,0.69049E-02*,
381,3P-21f,8376.78788952,97492.59133,109430.34138,4,6,0.60268E-02*,
382,3P-22f,8361.31202961,97492.59133,109452.43682,4,6,0.52886E-02*,
383,3P-23f,8347.85716788,97492.59133,109471.71340,4,6,0.46642E-02*,
384,3P-24f,8336.08449376,97492.59133,109488.63097,4,6,0.41328E-02*,
385,3P-25f,8325.72362995,97492.59133,109503.55932,4,6,0.36781E-02*,
386,3P-4F,18756.10428416,97492.59133,102824.18890,4,8,5.7841*,
387,3P-5F,12821.59077670,97492.59133,105291.93556,4,8,0.25808E-01*,
388,3P-6F,10941.09941419,97492.59133,106632.44065,4,8,0.11903*,
389,3P-7F,10052.13865995,97492.59133,107440.72310,4,8,0.21594*,
390,3P-8F,9548.60113699,97492.59133,107965.32954,4,8,0.22362*,
391,3P-9F,9231.55888945,97492.59133,108324.99799,4,8,0.19931*,
392,3P-10F,9017.39650453,97492.59133,108582.26671,4,8,0.16860*,
393,3P-11F,8865.22847800,97492.59133,108772.61646,4,8,0.14007*,
394,3P-12F,8752.88713792,97492.59133,108917.39305,4,8,0.11591*,
395,3P-13F,8667.41002839,97492.59133,109030.06327,4,8,0.96147E-01*,
396,3P-14F,8600.76530762,97492.59133,109119.46364,4,8,0.80182E-01*,
397,3P-15F,8547.74207265,97492.59133,109191.58729,4,8,0.67308E-01*,
398,3P-16F,8504.83048633,97492.59133,109250.61522,4,8,0.56897E-01*,
399,3P-17F,8469.59157094,97492.59133,109299.53611,4,8,0.48433E-01*,
400,3P-18F,8440.28513315,97492.59133,109340.53230,4,8,0.41508E-01*,
401,3P-19F,8415.64108345,97492.59133,109375.22737,4,8,0.35803E-01*,
402,3P-20F,8394.71399789,97492.59133,109404.84945,4,8,0.31072E-01*,
403,3P-21F,8376.78785264,97492.59133,109430.34143,4,8,0.27120E-01*,
404,3P-22F,8361.31199765,97492.59133,109452.43687,4,8,0.23798E-01*,
405,3P-23F,8347.85714000,97492.59133,109471.71344,4,8,0.20988E-01*,
406,3P-24F,8336.08446929,97492.59133,109488.63100,4,8,0.18597E-01*,
407,3P-25F,8325.72360836,97492.59133,109503.55935,4,8,0.16551E-01*,
408,3d-4S,18756.34507032,97492.59133,102824.12045,4,2,0.41128*,
409,3d-5S,12821.64838647,97492.59133,105291.90051,4,2,0.25553*,
410,3d-6S,10941.12369086,97492.59133,106632.42037,4,2,0.15873*,
411,3d-7S,10052.15156451,97492.59133,107440.71033,4,2,0.10351*,
412,3d-8S,9548.60893761,97492.59133,107965.32099,4,2,0.70758E-01*,
413,3d-9S,9231.56401030,97492.59133,108324.99198,4,2,0.50335E-01*,
414,3d-10S,9017.40006643,97492.59133,108582.26233,4,2,0.37014E-01*,
415,3d-11S,8865.23106455,97492.59133,108772.61317,4,2,0.27982E-01*,
416,3d-12S,8752.88908005,97492.59133,108917.39051,4,2,0.21651E-01*,
417,3d-13S,8667.41152624,97492.59133,109030.06128,4,2,0.17089E-01*,
418,3d-14S,8600.76648851,97492.59133,109119.46204,4,2,0.13719E-01*,
419,3d-15S,8547.74302095,97492.59133,109191.58600,4,2,0.11178E-01*,
420,3d-16S,8504.83125988,97492.59133,109250.61415,4,2,0.92268E-02*,
421,3d-17S,8469.59221052,97492.59133,109299.53522,4,2,0.77035E-02*,
422,3d-18S,8440.28566822,97492.59133,109340.53155,4,2,0.64973E-02*,
423,3d-19S,8415.64153576,97492.59133,109375.22673,4,2,0.55300E-02*,
424,3d-20S,8394.71438375,97492.59133,109404.84890,4,2,0.47453E-02*,
425,3d-21S,8376.78818455,97492.59133,109430.34095,4,2,0.41022E-02*,
426,3d-22S,8361.31228526,97492.59133,109452.43646,4,2,0.35701E-02*,
427,3d-23S,8347.85739089,97492.59133,109471.71308,4,2,0.31261E-02*,
428,3d-24S,8336.08468949,97492.59133,109488.63069,4,2,0.27527E-02*,
429,3d-25S,8325.72380269,97492.59133,109503.55907,4,2,0.24364E-02*,
430,3d-4d,18756.18454419,97492.59133,102824.16609,4,4,0.83281*,
431,3d-5d,12821.60997960,97492.59133,105291.92388,4,4,0.40133*,
432,3d-6d,10941.10750628,97492.59133,106632.43389,4,4,0.22221*,
433,3d-7d,10052.14296140,97492.59133,107440.71885,4,4,0.13603*,
434,3d-8d,9548.60373716,97492.59133,107965.32669,4,4,0.89443E-01*,
435,3d-9d,9231.56059638,97492.59133,108324.99599,4,4,0.62011E-01*,
436,3d-10d,9017.39769181,97492.59133,108582.26525,4,4,0.44787E-01*,
437,3d-11d,8865.22934018,97492.59133,108772.61536,4,4,0.33418E-01*,
438,3d-12d,8752.88778529,97492.59133,108917.39220,4,4,0.25605E-01*,
439,3d-13d,8667.41052767,97492.59133,109030.06261,4,4,0.20057E-01*,
440,3d-14d,8600.76570124,97492.59133,109119.46311,4,4,0.16007E-01*,
441,3d-15d,8547.74238875,97492.59133,109191.58686,4,4,0.12980E-01*,
442,3d-16d,8504.83074418,97492.59133,109250.61486,4,4,0.10672E-01*,
443,3d-17d,8469.59178413,97492.59133,109299.53582,4,4,0.88815E-02*,
444,3d-18d,8440.28531150,97492.59133,109340.53205,4,4,0.74708E-02*,
445,3d-19d,8415.64123422,97492.59133,109375.22715,4,4,0.63442E-02*,
446,3d-20d,8394.71412651,97492.59133,109404.84927,4,4,0.54335E-02*,
447,3d-21d,8376.78796328,97492.59133,109430.34127,4,4,0.46893E-02*,
448,3d-22d,8361.31209352,97492.59133,109452.43673,4,4,0.40752E-02*,
449,3d-23d,8347.85722363,97492.59133,109471.71332,4,4,0.35639E-02*,
450,3d-24d,8336.08454269,97492.59133,109488.63090,4,4,0.31348E-02*,
451,3d-25d,8325.72367314,97492.59133,109503.55926,4,4,0.27720E-02*,
452,3d-3D,2773719066.2711,97492.59133,97492.62738,4,6,0.62019E-26*,
453,3d-4D,18756.13103732,97492.59133,102824.18129,4,6,0.23795*,
454,3d-5D,12821.59717764,97492.59133,105291.93166,4,6,0.11467*,
455,3d-6D,10941.10211154,97492.59133,106632.43839,4,6,0.63489E-01*,
456,3d-7D,10052.14009376,97492.59133,107440.72169,4,6,0.38868E-01*,
457,3d-8D,9548.60200371,97492.59133,107965.32859,4,6,0.25556E-01*,
458,3d-9D,9231.55945842,97492.59133,108324.99732,4,6,0.17718E-01*,
459,3d-10D,9017.39690029,97492.59133,108582.26622,4,6,0.12797E-01*,
460,3d-11D,8865.22876539,97492.59133,108772.61609,4,6,0.95481E-02*,
461,3d-12D,8752.88735371,97492.59133,108917.39277,4,6,0.73159E-02*,
462,3d-13D,8667.41019482,97492.59133,109030.06305,4,6,0.57307E-02*,
463,3d-14D,8600.76543882,97492.59133,109119.46346,4,6,0.45734E-02*,
464,3d-15D,8547.74217801,97492.59133,109191.58715,4,6,0.37086E-02*,
465,3d-16D,8504.83057228,97492.59133,109250.61510,4,6,0.30492E-02*,
466,3d-17D,8469.59164200,97492.59133,109299.53601,4,6,0.25376E-02*,
467,3d-18D,8440.28519260,97492.59133,109340.53221,4,6,0.21346E-02*,
468,3d-19D,8415.64113371,97492.59133,109375.22730,4,6,0.18127E-02*,
469,3d-20D,8394.71404076,97492.59133,109404.84939,4,6,0.15524E-02*,
470,3d-21D,8376.78788952,97492.59133,109430.34138,4,6,0.13398E-02*,
471,3d-22D,8361.31202961,97492.59133,109452.43682,4,6,0.11644E-02*,
472,3d-23D,8347.85716788,97492.59133,109471.71340,4,6,0.10183E-02*,
473,3d-24D,8336.08449376,97492.59133,109488.63097,4,6,0.89566E-03*,
474,3d-25D,8325.72362995,97492.59133,109503.55932,4,6,0.79201E-03*,
475,3D-4S,18756.47190467,97492.62738,102824.12045,6,2,0.61692*,
476,3D-5S,12821.70765542,97492.62738,105291.90051,6,2,0.38330*,
477,3D-6S,10941.16684904,97492.62738,106632.42037,6,2,0.23809*,
478,3D-7S,10052.18799434,97492.62738,107440.71033,6,2,0.15527*,
479,3D-8S,9548.64180909,97492.62738,107965.32099,6,2,0.10614*,
480,3D-9S,9231.59473513,97492.62738,108324.99198,6,2,0.75503E-01*,
481,3D-10S,9017.42938222,97492.62738,108582.26233,6,2,0.55521E-01*,
482,3D-11S,8865.25939928,97492.62738,108772.61317,6,2,0.41972E-01*,
483,3D-12S,8752.91670120,97492.62738,108917.39051,6,2,0.32477E-01*,
484,3D-13S,8667.43861054,97492.62738,109030.06128,6,2,0.25633E-01*,
485,3D-14S,8600.79315790,97492.62738,109119.46204,6,2,0.20579E-01*,
486,3D-15S,8547.76936253,97492.62738,109191.58600,6,2,0.16768E-01*,
487,3D-16S,8504.85733764,97492.62738,109250.61415,6,2,0.13840E-01*,
488,3D-17S,8469.61807263,97492.62738,109299.53522,6,2,0.11555E-01*,
489,3D-18S,8440.31135166,97492.62738,109340.53155,6,2,0.97460E-02*,
490,3D-19S,8415.66706943,97492.62738,109375.22673,6,2,0.82950E-02*,
491,3D-20S,8394.73979060,97492.62738,109404.84890,6,2,0.71180E-02*,
492,3D-21S,8376.81348300,97492.62738,109430.34095,6,2,0.61533E-02*,
493,3D-22S,8361.33749032,97492.62738,109452.43646,6,2,0.53551E-02*,
494,3D-23S,8347.88251490,97492.62738,109471.71308,6,2,0.46891E-02*,
495,3D-24S,8336.10974268,97492.62738,109488.63069,6,2,0.41291E-02*,
496,3D-25S,8325.74879365,97492.62738,109503.55907,6,2,0.36546E-02*,
497,3D-4d,18756.31137637,97492.62738,102824.16609,6,4,0.35692*,
498,3D-5d,12821.66924820,97492.62738,105291.92388,6,4,0.17200*,
499,3D-6d,10941.15066433,97492.62738,106632.43389,6,4,0.95231E-01*,
500,3D-7d,10052.17939117,97492.62738,107440.71885,6,4,0.58299E-01*,
501,3D-8d,9548.63660860,97492.62738,107965.32669,6,4,0.38332E-01*,
502,3D-9d,9231.59132119,97492.62738,108324.99599,6,4,0.26575E-01*,
503,3D-10d,9017.42700759,97492.62738,108582.26525,6,4,0.19194E-01*,
504,3D-11d,8865.25767489,97492.62738,108772.61536,6,4,0.14322E-01*,
505,3D-12d,8752.91540643,97492.62738,108917.39220,6,4,0.10973E-01*,
506,3D-13d,8667.43761197,97492.62738,109030.06261,6,4,0.85956E-02*,
507,3D-14d,8600.79237063,97492.62738,109119.46311,6,4,0.68598E-02*,
508,3D-15d,8547.76873032,97492.62738,109191.58686,6,4,0.55626E-02*,
509,3D-16d,8504.85682193,97492.62738,109250.61486,6,4,0.45736E-02*,
510,3D-17d,8469.61764623,97492.62738,109299.53582,6,4,0.38063E-02*,
511,3D-18d,8440.31099494,97492.62738,109340.53205,6,4,0.32017E-02*,
512,3D-19d,8415.66676789,97492.62738,109375.22715,6,4,0.27189E-02*,
513,3D-20d,8394.73953335,97492.62738,109404.84927,6,4,0.23286E-02*,
514,3D-21d,8376.81326173,97492.62738,109430.34127,6,4,0.20096E-02*,
515,3D-22d,8361.33729858,97492.62738,109452.43673,6,4,0.17465E-02*,
516,3D-23d,8347.88234763,97492.62738,109471.71332,6,4,0.15273E-02*,
517,3D-24d,8336.10959588,97492.62738,109488.63090,6,4,0.13434E-02*,
518,3D-25d,8325.74866409,97492.62738,109503.55926,6,4,0.11880E-02*,
519,3D-4D,18756.25786878,97492.62738,102824.18129,6,6,0.95177*,
520,3D-5D,12821.65644612,97492.62738,105291.93166,6,6,0.45866*,
521,3D-6D,10941.14526955,97492.62738,106632.43839,6,6,0.25395*,
522,3D-7D,10052.17652351,97492.62738,107440.72169,6,6,0.15547*,
523,3D-8D,9548.63487514,97492.62738,107965.32859,6,6,0.10222*,
524,3D-9D,9231.59018323,97492.62738,108324.99732,6,6,0.70869E-01*,
525,3D-10D,9017.42621606,97492.62738,108582.26622,6,6,0.51185E-01*,
526,3D-11D,8865.25710011,97492.62738,108772.61609,6,6,0.38192E-01*,
527,3D-12D,8752.91497485,97492.62738,108917.39277,6,6,0.29263E-01*,
528,3D-13D,8667.43727911,97492.62738,109030.06305,6,6,0.22922E-01*,
529,3D-14D,8600.79210821,97492.62738,109119.46346,6,6,0.18293E-01*,
530,3D-15D,8547.76851959,97492.62738,109191.58715,6,6,0.14834E-01*,
531,3D-16D,8504.85665003,97492.62738,109250.61510,6,6,0.12197E-01*,
532,3D-17D,8469.61750410,97492.62738,109299.53601,6,6,0.10150E-01*,
533,3D-18D,8440.31087603,97492.62738,109340.53221,6,6,0.85380E-02*,
534,3D-19D,8415.66666738,97492.62738,109375.22730,6,6,0.72505E-02*,
535,3D-20D,8394.73944760,97492.62738,109404.84939,6,6,0.62097E-02*,
536,3D-21D,8376.81318797,97492.62738,109430.34138,6,6,0.53591E-02*,
537,3D-22D,8361.33723467,97492.62738,109452.43682,6,6,0.46573E-02*,
538,3D-23D,8347.88229188,97492.62738,109471.71340,6,6,0.40730E-02*,
539,3D-24D,8336.10954695,97492.62738,109488.63097,6,6,0.35826E-02*,
540,3D-25D,8325.74862091,97492.62738,109503.55932,6,6,0.31679E-02*,
541,4S-4d,2191527817.0712,102824.12045,102824.16609,2,4,0.12789E-23*,
542,4S-5d,40521.86617572,102824.12045,105291.92388,2,4,0.53920*,
543,4S-6d,26258.34290482,102824.12045,106632.43389,2,4,0.23400*,
544,4S-7d,21660.97015223,102824.12045,107440.71885,2,4,0.11846*,
545,4S-8d,19450.68830168,102824.12045,107965.32669,2,4,0.67766E-01*,
546,4S-9d,18178.92431654,102824.12045,108324.99599,2,4,0.42381E-01*,
547,4S-10d,17366.70465200,102824.12045,108582.26525,2,4,0.28319E-01*,
548,4S-11d,16810.97513854,102824.12045,108772.61536,2,4,0.19902E-01*,
549,4S-12d,16411.54442757,102824.12045,108917.39220,2,4,0.14550E-01*,
550,4S-13d,16113.58880720,102824.12045,109030.06261,2,4,0.10979E-01*,
551,4S-14d,15884.75886000,102824.12045,109119.46311,2,4,0.85007E-02*,
552,4S-15d,15704.83354249,102824.12045,109191.58686,2,4,0.67247E-02*,
553,4S-16d,15560.58306387,102824.12045,109250.61486,2,4,0.54169E-02*,
554,4S-17d,15443.02479979,102824.12045,109299.53582,2,4,0.44313E-02*,
555,4S-18d,15345.86920740,102824.12045,109340.53205,2,4,0.36737E-02*,
556,4S-19d,15264.59644129,102824.12045,109375.22715,2,4,0.30813E-02*,
557,4S-20d,15195.88525950,102824.12045,109404.84927,2,4,0.26111E-02*,
558,4S-21d,15137.24757230,102824.12045,109430.34127,2,4,0.22328E-02*,
559,4S-22d,15086.78762412,102824.12045,109452.43673,2,4,0.19250E-02*,
560,4S-23d,15043.03919939,102824.12045,109471.71332,2,4,0.16717E-02*,
561,4S-24d,15004.85307479,102824.12045,109488.63090,2,4,0.14613E-02*,
562,4S-25d,14971.31764515,102824.12045,109503.55926,2,4,0.12852E-02*,
563,4S-4D,1643655284.2086,102824.12045,102824.18129,2,6,0.53890E-23*,
564,4S-5D,40521.73830553,102824.12045,105291.93166,2,6,0.53920*,
565,4S-6D,26258.31183189,102824.12045,106632.43839,2,6,0.23400*,
566,4S-7D,21660.95683655,102824.12045,107440.72169,2,6,0.11846*,
567,4S-8D,19450.68110882,102824.12045,107965.32859,2,6,0.67768E-01*,
568,4S-9D,18178.91990378,102824.12045,108324.99732,2,6,0.42383E-01*,
569,4S-10D,17366.70171613,102824.12045,108582.26622,2,6,0.28320E-01*,
570,4S-11D,16810.97307169,102824.12045,108772.61609,2,6,0.19903E-01*,
571,4S-12D,16411.54291032,102824.12045,108917.39277,2,6,0.14551E-01*,
572,4S-13D,16113.58765678,102824.12045,109030.06305,2,6,0.10979E-01*,
573,4S-14D,15884.75796489,102824.12045,109119.46346,2,6,0.85012E-02*,
574,4S-15D,15704.83283112,102824.12045,109191.58715,2,6,0.67251E-02*,
575,4S-16D,15560.58248844,102824.12045,109250.61510,2,6,0.54172E-02*,
576,4S-17D,15443.02432727,102824.12045,109299.53601,2,6,0.44315E-02*,
577,4S-18D,15345.86881433,102824.12045,109340.53221,2,6,0.36739E-02*,
578,4S-19D,15264.59611061,102824.12045,109375.22730,2,6,0.30815E-02*,
579,4S-20D,15195.88497853,102824.12045,109404.84939,2,6,0.26113E-02*,
580,4S-21D,15137.24733146,102824.12045,109430.34138,2,6,0.22330E-02*,
581,4S-22D,15086.78741604,102824.12045,109452.43682,2,6,0.19251E-02*,
582,4S-23D,15043.03901835,102824.12045,109471.71340,2,6,0.16718E-02*,
583,4S-24D,15004.85291625,102824.12045,109488.63097,2,6,0.14614E-02*,
584,4S-25D,14971.31750552,102824.12045,109503.55932,2,6,0.12852E-02*,
585,4p-4P,2191527817.0712,102824.12045,102824.16609,2,4,0.15986E-23*,
586,4p-5P,40521.86617572,102824.12045,105291.92388,2,4,0.22705*,
587,4p-6P,26258.34290482,102824.12045,106632.43389,2,4,0.14922*,
588,4p-7P,21660.97015223,102824.12045,107440.71885,2,4,0.98643E-01*,
589,4p-8P,19450.68830168,102824.12045,107965.32669,2,4,0.67761E-01*,
590,4p-9P,18178.92431654,102824.12045,108324.99599,2,4,0.48310E-01*,
591,4p-10P,17366.70465200,102824.12045,108582.26525,2,4,0.35565E-01*,
592,4p-11P,16810.97513854,102824.12045,108772.61536,2,4,0.26903E-01*,
593,4p-12P,16411.54442757,102824.12045,108917.39220,2,4,0.20825E-01*,
594,4p-13P,16113.58880720,102824.12045,109030.06261,2,4,0.16441E-01*,
595,4p-14P,15884.75886000,102824.12045,109119.46311,2,4,0.13201E-01*,
596,4p-15P,15704.83354249,102824.12045,109191.58686,2,4,0.10758E-01*,
597,4p-16P,15560.58306387,102824.12045,109250.61486,2,4,0.88802E-02*,
598,4p-17P,15443.02479979,102824.12045,109299.53582,2,4,0.74145E-02*,
599,4p-18P,15345.86920740,102824.12045,109340.53205,2,4,0.62539E-02*,
600,4p-19P,15264.59644129,102824.12045,109375.22715,2,4,0.53230E-02*,
601,4p-20P,15195.88525950,102824.12045,109404.84927,2,4,0.45678E-02*,
602,4p-21P,15137.24757230,102824.12045,109430.34127,2,4,0.39488E-02*,
603,4p-22P,15086.78762412,102824.12045,109452.43673,2,4,0.34367E-02*,
604,4p-23P,15043.03919939,102824.12045,109471.71332,2,4,0.30093E-02*,
605,4p-24P,15004.85307479,102824.12045,109488.63090,2,4,0.26499E-02*,
606,4p-25P,14971.31764515,102824.12045,109503.55926,2,4,0.23455E-02*,
607,4p-4f,1643655284.2086,102824.12045,102824.18129,2,6,0.25149E-23*,
608,4p-5f,40521.73830553,102824.12045,105291.93166,2,6,0.72859*,
609,4p-6f,26258.31183189,102824.12045,106632.43839,2,6,0.11200*,
610,4p-7f,21660.95683655,102824.12045,107440.72169,2,6,0.17119E-01*,
611,4p-8f,19450.68110882,102824.12045,107965.32859,2,6,0.16805E-02*,
612,4p-9f,18178.91990378,102824.12045,108324.99732,2,6,0.26805E-05*,
613,4p-10f,17366.70171613,102824.12045,108582.26622,2,6,0.50949E-03*,
614,4p-11f,16810.97307169,102824.12045,108772.61609,2,6,0.10747E-02*,
615,4p-12f,16411.54291032,102824.12045,108917.39277,2,6,0.14001E-02*,
616,4p-13f,16113.58765678,102824.12045,109030.06305,2,6,0.15258E-02*,
617,4p-14f,15884.75796489,102824.12045,109119.46346,2,6,0.15267E-02*,
618,4p-15f,15704.83283112,102824.12045,109191.58715,2,6,0.14594E-02*,
619,4p-16f,15560.58248844,102824.12045,109250.61510,2,6,0.13591E-02*,
620,4p-17f,15443.02432727,102824.12045,109299.53601,2,6,0.12466E-02*,
621,4p-18f,15345.86881433,102824.12045,109340.53221,2,6,0.11334E-02*,
622,4p-19f,15264.59611061,102824.12045,109375.22730,2,6,0.10254E-02*,
623,4p-20f,15195.88497853,102824.12045,109404.84939,2,6,0.92545E-03*,
624,4p-21f,15137.24733146,102824.12045,109430.34138,2,6,0.83455E-03*,
625,4p-22f,15086.78741604,102824.12045,109452.43682,2,6,0.75277E-03*,
626,4p-23f,15043.03901835,102824.12045,109471.71340,2,6,0.67965E-03*,
627,4p-24f,15004.85291625,102824.12045,109488.63097,2,6,0.61449E-03*,
628,4p-25f,14971.31750552,102824.12045,109503.55932,2,6,0.55653E-03*,
629,4P-5p,40522.99908633,102824.16609,105291.90051,4,2,0.45410*,
630,4P-6p,26258.75075292,102824.16609,106632.42037,4,2,0.29843*,
631,4P-7p,21661.22419918,102824.16609,107440.71033,4,2,0.19727*,
632,4P-8p,19450.88251528,102824.16609,107965.32099,4,2,0.13551*,
633,4P-9p,18179.08835240,102824.16609,108324.99198,4,2,0.96613E-01*,
634,4P-10p,17366.85108299,102824.16609,108582.26233,4,2,0.71125E-01*,
635,4P-11p,16811.11029548,102824.16609,108772.61317,4,2,0.53803E-01*,
636,4P-12p,16411.67188040,102824.16609,108917.39051,4,2,0.41647E-01*,
637,4P-13p,16113.71073740,102824.16609,109030.06128,4,2,0.32879E-01*,
638,4P-14p,15884.87668310,102824.16609,109119.46204,4,2,0.26401E-01*,
639,4P-15p,15704.94822078,102824.16609,109191.58600,4,2,0.21513E-01*,
640,4P-16p,15560.69527636,102824.16609,109250.61415,4,2,0.17759E-01*,
641,4P-17p,15443.13504042,102824.16609,109299.53522,4,2,0.14828E-01*,
642,4P-18p,15345.97784471,102824.16609,109340.53155,4,2,0.12507E-01*,
643,4P-19p,15264.70375624,102824.16609,109375.22673,4,2,0.10645E-01*,
644,4P-20p,15195.99147027,102824.16609,109404.84890,4,2,0.91349E-02*,
645,4P-21p,15137.35285107,102824.16609,109430.34095,4,2,0.78970E-02*,
646,4P-22p,15086.89210867,102824.16609,109452.43646,4,2,0.68728E-02*,
647,4P-23p,15043.14300137,102824.16609,109471.71308,4,2,0.60181E-02*,
648,4P-24p,15004.95628566,102824.16609,109488.63069,4,2,0.52994E-02*,
649,4P-25p,14971.42034062,102824.16609,109503.55907,4,2,0.46904E-02*,
650,4P-5P,40522.61544844,102824.16609,105291.92388,4,4,0.22705*,
651,4P-6P,26258.65752954,102824.16609,106632.43389,4,4,0.14922*,
652,4P-7P,21661.18425047,102824.16609,107440.71885,4,4,0.98639E-01*,
653,4P-8P,19450.86093587,102824.16609,107965.32669,4,4,0.67758E-01*,
654,4P-9P,18179.07511364,102824.16609,108324.99599,4,4,0.48308E-01*,
655,4P-10P,17366.84227508,102824.16609,108582.26525,4,4,0.35564E-01*,
656,4P-11P,16811.10409472,102824.16609,108772.61536,4,4,0.26902E-01*,
657,4P-12P,16411.66732850,102824.16609,108917.39220,4,4,0.20824E-01*,
658,4P-13P,16113.70728603,102824.16609,109030.06261,4,4,0.16440E-01*,
659,4P-14P,15884.87399767,102824.16609,109119.46311,4,4,0.13201E-01*,
660,4P-15P,15704.94608661,102824.16609,109191.58686,4,4,0.10757E-01*,
661,4P-16P,15560.69355002,102824.16609,109250.61486,4,4,0.88798E-02*,
662,4P-17P,15443.13362282,102824.16609,109299.53582,4,4,0.74142E-02*,
663,4P-18P,15345.97666547,102824.16609,109340.53205,4,4,0.62536E-02*,
664,4P-19P,15264.70276416,102824.16609,109375.22715,4,4,0.53228E-02*,
665,4P-20P,15195.99062733,102824.16609,109404.84927,4,4,0.45676E-02*,
666,4P-21P,15137.35212852,102824.16609,109430.34127,4,4,0.39486E-02*,
667,4P-22P,15086.89148441,102824.16609,109452.43673,4,4,0.34365E-02*,
668,4P-23P,15043.14245822,102824.16609,109471.71332,4,4,0.30092E-02*,
669,4P-24P,15004.95581004,102824.16609,109488.63090,4,4,0.26497E-02*,
670,4P-25P,14971.41992169,102824.16609,109503.55926,4,4,0.23454E-02*,
671,4P-4f,6574734196.2897,102824.16609,102824.18129,4,6,0.70163E-27*,
672,4P-5f,40522.48757351,102824.16609,105291.93166,4,6,0.20816*,
673,4P-6f,26258.62645587,102824.16609,106632.43839,4,6,0.31994E-01*,
674,4P-7f,21661.17093454,102824.16609,107440.72169,4,6,0.48892E-02*,
675,4P-8f,19450.85374289,102824.16609,107965.32859,4,6,0.47964E-03*,
676,4P-9f,18179.07070080,102824.16609,108324.99732,4,6,0.78271E-06*,
677,4P-10f,17366.83933917,102824.16609,108582.26622,4,6,0.14577E-03*,
678,4P-11f,16811.10202784,102824.16609,108772.61609,4,6,0.30730E-03*,
679,4P-12f,16411.66581123,102824.16609,108917.39277,4,6,0.40028E-03*,
680,4P-13f,16113.70613559,102824.16609,109030.06305,4,6,0.43616E-03*,
